time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
1/1/2015 00:00,1/1/2015 00:00,0,0,0,5.715
1/1/2015 01:00,1/1/2015 01:00,0,0,0,5.681
1/1/2015 02:00,1/1/2015 02:00,0,0,0,5.919
1/1/2015 03:00,1/1/2015 03:00,0,0,0,6.341
1/1/2015 04:00,1/1/2015 04:00,0,0,0,6.679
1/1/2015 05:00,1/1/2015 05:00,0,0,0,6.864
1/1/2015 06:00,1/1/2015 06:00,0,0,0,6.946
1/1/2015 07:00,1/1/2015 07:00,0,0,0,7.24
1/1/2015 08:00,1/1/2015 08:00,0,0,0.002,7.597
1/1/2015 09:00,1/1/2015 09:00,0.01,0.002,0.02,7.982
1/1/2015 10:00,1/1/2015 10:00,0.028,0.003,0.04,8.46
1/1/2015 11:00,1/1/2015 11:00,0.03,0.003,0.042,8.912
1/1/2015 12:00,1/1/2015 12:00,0.026,0.002,0.038,9.204
1/1/2015 13:00,1/1/2015 13:00,0.02,0.002,0.032,9.403
1/1/2015 14:00,1/1/2015 14:00,0.02,0.003,0.031,9.626
1/1/2015 15:00,1/1/2015 15:00,0.002,0.002,0.008,9.731
1/1/2015 16:00,1/1/2015 16:00,0,0,0,9.796
1/1/2015 17:00,1/1/2015 17:00,0,0,0,9.883
1/1/2015 18:00,1/1/2015 18:00,0,0,0,10.017
1/1/2015 19:00,1/1/2015 19:00,0,0,0,10.169
1/1/2015 20:00,1/1/2015 20:00,0,0,0,10.304
1/1/2015 21:00,1/1/2015 21:00,0,0,0,10.496
1/1/2015 22:00,1/1/2015 22:00,0,0,0,10.777
1/1/2015 23:00,1/1/2015 23:00,0,0,0,11.013
2/1/2015 00:00,2/1/2015 00:00,0,0,0,11.049
2/1/2015 01:00,2/1/2015 01:00,0,0,0,10.301
2/1/2015 02:00,2/1/2015 02:00,0,0,0,8.542
2/1/2015 03:00,2/1/2015 03:00,0,0,0,7.12
2/1/2015 04:00,2/1/2015 04:00,0,0,0,6.327
2/1/2015 05:00,2/1/2015 05:00,0,0,0,5.561
2/1/2015 06:00,2/1/2015 06:00,0,0,0,4.876
2/1/2015 07:00,2/1/2015 07:00,0,0,0,4.314
2/1/2015 08:00,2/1/2015 08:00,0.017,0.02,0.009,3.968
2/1/2015 09:00,2/1/2015 09:00,0.188,0.165,0.045,4.471
2/1/2015 10:00,2/1/2015 10:00,0.338,0.312,0.061,5.41
2/1/2015 11:00,2/1/2015 11:00,0.429,0.414,0.065,6.253
2/1/2015 12:00,2/1/2015 12:00,0.445,0.435,0.063,6.577
2/1/2015 13:00,2/1/2015 13:00,0.387,0.372,0.059,6.395
2/1/2015 14:00,2/1/2015 14:00,0.244,0.222,0.048,5.774
2/1/2015 15:00,2/1/2015 15:00,0.053,0.053,0.017,4.247
2/1/2015 16:00,2/1/2015 16:00,0,0,0,2.577
2/1/2015 17:00,2/1/2015 17:00,0,0,0,2.236
2/1/2015 18:00,2/1/2015 18:00,0,0,0,2.305
2/1/2015 19:00,2/1/2015 19:00,0,0,0,1.507
2/1/2015 20:00,2/1/2015 20:00,0,0,0,1.033
2/1/2015 21:00,2/1/2015 21:00,0,0,0,1.798
2/1/2015 22:00,2/1/2015 22:00,0,0,0,2.106
2/1/2015 23:00,2/1/2015 23:00,0,0,0,2.15
3/1/2015 00:00,3/1/2015 00:00,0,0,0,2.244
3/1/2015 01:00,3/1/2015 01:00,0,0,0,2.358
3/1/2015 02:00,3/1/2015 02:00,0,0,0,2.453
3/1/2015 03:00,3/1/2015 03:00,0,0,0,2.396
3/1/2015 04:00,3/1/2015 04:00,0,0,0,2.408
3/1/2015 05:00,3/1/2015 05:00,0,0,0,2.415
3/1/2015 06:00,3/1/2015 06:00,0,0,0,2.174
3/1/2015 07:00,3/1/2015 07:00,0,0,0,1.913
3/1/2015 08:00,3/1/2015 08:00,0,0.001,0.004,1.546
3/1/2015 09:00,3/1/2015 09:00,0.014,0.002,0.023,1.502
3/1/2015 10:00,3/1/2015 10:00,0.024,0.003,0.035,1.558
3/1/2015 11:00,3/1/2015 11:00,0.033,0.003,0.044,1.805
3/1/2015 12:00,3/1/2015 12:00,0.027,0.002,0.039,1.8
3/1/2015 13:00,3/1/2015 13:00,0.017,0.001,0.028,1.615
3/1/2015 14:00,3/1/2015 14:00,0.025,0.004,0.034,1.623
3/1/2015 15:00,3/1/2015 15:00,0.014,0.009,0.017,1.164
3/1/2015 16:00,3/1/2015 16:00,0,0,0,0.288
3/1/2015 17:00,3/1/2015 17:00,0,0,0,0.306
3/1/2015 18:00,3/1/2015 18:00,0,0,0,0.329
3/1/2015 19:00,3/1/2015 19:00,0,0,0,0.236
3/1/2015 20:00,3/1/2015 20:00,0,0,0,0.237
3/1/2015 21:00,3/1/2015 21:00,0,0,0,-0.018
3/1/2015 22:00,3/1/2015 22:00,0,0,0,-0.207
3/1/2015 23:00,3/1/2015 23:00,0,0,0,-0.453
4/1/2015 00:00,4/1/2015 00:00,0,0,0,-0.7
4/1/2015 01:00,4/1/2015 01:00,0,0,0,-0.889
4/1/2015 02:00,4/1/2015 02:00,0,0,0,-0.903
4/1/2015 03:00,4/1/2015 03:00,0,0,0,-1.067
4/1/2015 04:00,4/1/2015 04:00,0,0,0,-1.077
4/1/2015 05:00,4/1/2015 05:00,0,0,0,-1.071
4/1/2015 06:00,4/1/2015 06:00,0,0,0,-1.128
4/1/2015 07:00,4/1/2015 07:00,0,0,0,-1.281
4/1/2015 08:00,4/1/2015 08:00,0.007,0.008,0.009,-1.131
4/1/2015 09:00,4/1/2015 09:00,0.07,0.039,0.047,-0.269
4/1/2015 10:00,4/1/2015 10:00,0.194,0.131,0.081,0.482
4/1/2015 11:00,4/1/2015 11:00,0.392,0.344,0.081,1.291
4/1/2015 12:00,4/1/2015 12:00,0.443,0.411,0.073,1.848
4/1/2015 13:00,4/1/2015 13:00,0.364,0.325,0.07,2.07
4/1/2015 14:00,4/1/2015 14:00,0.202,0.165,0.057,1.685
4/1/2015 15:00,4/1/2015 15:00,0.025,0.021,0.018,0.067
4/1/2015 16:00,4/1/2015 16:00,0,0,0,-0.161
4/1/2015 17:00,4/1/2015 17:00,0,0,0,0.581
4/1/2015 18:00,4/1/2015 18:00,0,0,0,0.806
4/1/2015 19:00,4/1/2015 19:00,0,0,0,0.932
4/1/2015 20:00,4/1/2015 20:00,0,0,0,1.118
4/1/2015 21:00,4/1/2015 21:00,0,0,0,1.359
4/1/2015 22:00,4/1/2015 22:00,0,0,0,1.603
4/1/2015 23:00,4/1/2015 23:00,0,0,0,1.852
5/1/2015 00:00,5/1/2015 00:00,0,0,0,2.307
5/1/2015 01:00,5/1/2015 01:00,0,0,0,2.595
5/1/2015 02:00,5/1/2015 02:00,0,0,0,2.831
5/1/2015 03:00,5/1/2015 03:00,0,0,0,3.184
5/1/2015 04:00,5/1/2015 04:00,0,0,0,3.429
5/1/2015 05:00,5/1/2015 05:00,0,0,0,3.572
5/1/2015 06:00,5/1/2015 06:00,0,0,0,3.785
5/1/2015 07:00,5/1/2015 07:00,0,0,0,4.047
5/1/2015 08:00,5/1/2015 08:00,0,0,0.003,4.404
5/1/2015 09:00,5/1/2015 09:00,0.01,0.001,0.02,4.918
5/1/2015 10:00,5/1/2015 10:00,0.026,0.003,0.038,5.449
5/1/2015 11:00,5/1/2015 11:00,0.04,0.004,0.052,5.982
5/1/2015 12:00,5/1/2015 12:00,0.045,0.005,0.057,6.524
5/1/2015 13:00,5/1/2015 13:00,0.034,0.004,0.046,6.83
5/1/2015 14:00,5/1/2015 14:00,0.016,0.002,0.026,6.85
5/1/2015 15:00,5/1/2015 15:00,0.001,0.001,0.006,6.648
5/1/2015 16:00,5/1/2015 16:00,0,0,0,6.332
5/1/2015 17:00,5/1/2015 17:00,0,0,0,6.125
5/1/2015 18:00,5/1/2015 18:00,0,0,0,5.971
5/1/2015 19:00,5/1/2015 19:00,0,0,0,5.868
5/1/2015 20:00,5/1/2015 20:00,0,0,0,5.818
5/1/2015 21:00,5/1/2015 21:00,0,0,0,5.817
5/1/2015 22:00,5/1/2015 22:00,0,0,0,5.903
5/1/2015 23:00,5/1/2015 23:00,0,0,0,6.002
6/1/2015 00:00,6/1/2015 00:00,0,0,0,6.04
6/1/2015 01:00,6/1/2015 01:00,0,0,0,6.085
6/1/2015 02:00,6/1/2015 02:00,0,0,0,6.163
6/1/2015 03:00,6/1/2015 03:00,0,0,0,6.346
6/1/2015 04:00,6/1/2015 04:00,0,0,0,6.462
6/1/2015 05:00,6/1/2015 05:00,0,0,0,6.719
6/1/2015 06:00,6/1/2015 06:00,0,0,0,6.947
6/1/2015 07:00,6/1/2015 07:00,0,0,0,7.024
6/1/2015 08:00,6/1/2015 08:00,0.002,0.002,0.007,7.097
6/1/2015 09:00,6/1/2015 09:00,0.027,0.008,0.034,7.424
6/1/2015 10:00,6/1/2015 10:00,0.058,0.014,0.062,7.407
6/1/2015 11:00,6/1/2015 11:00,0.082,0.021,0.08,6.576
6/1/2015 12:00,6/1/2015 12:00,0.136,0.057,0.101,5.898
6/1/2015 13:00,6/1/2015 13:00,0.203,0.132,0.095,5.685
6/1/2015 14:00,6/1/2015 14:00,0.123,0.079,0.065,5.32
6/1/2015 15:00,6/1/2015 15:00,0.023,0.018,0.019,4.25
6/1/2015 16:00,6/1/2015 16:00,0,0,0,2.69
6/1/2015 17:00,6/1/2015 17:00,0,0,0,1.541
6/1/2015 18:00,6/1/2015 18:00,0,0,0,0.925
6/1/2015 19:00,6/1/2015 19:00,0,0,0,0.903
6/1/2015 20:00,6/1/2015 20:00,0,0,0,1.101
6/1/2015 21:00,6/1/2015 21:00,0,0,0,1.546
6/1/2015 22:00,6/1/2015 22:00,0,0,0,1.819
6/1/2015 23:00,6/1/2015 23:00,0,0,0,1.611
7/1/2015 00:00,7/1/2015 00:00,0,0,0,1.898
7/1/2015 01:00,7/1/2015 01:00,0,0,0,2.054
7/1/2015 02:00,7/1/2015 02:00,0,0,0,2.124
7/1/2015 03:00,7/1/2015 03:00,0,0,0,2.568
7/1/2015 04:00,7/1/2015 04:00,0,0,0,2.751
7/1/2015 05:00,7/1/2015 05:00,0,0,0,2.775
7/1/2015 06:00,7/1/2015 06:00,0,0,0,2.832
7/1/2015 07:00,7/1/2015 07:00,0,0,0,2.807
7/1/2015 08:00,7/1/2015 08:00,0,0.001,0.005,2.859
7/1/2015 09:00,7/1/2015 09:00,0.015,0.002,0.024,3.52
7/1/2015 10:00,7/1/2015 10:00,0.033,0.004,0.044,4.366
7/1/2015 11:00,7/1/2015 11:00,0.029,0.002,0.041,5.131
7/1/2015 12:00,7/1/2015 12:00,0.029,0.002,0.041,5.716
7/1/2015 13:00,7/1/2015 13:00,0.039,0.005,0.051,6.242
7/1/2015 14:00,7/1/2015 14:00,0.037,0.008,0.045,6.57
7/1/2015 15:00,7/1/2015 15:00,0.005,0.002,0.012,6.56
7/1/2015 16:00,7/1/2015 16:00,0,0,0,6.553
7/1/2015 17:00,7/1/2015 17:00,0,0,0,6.784
7/1/2015 18:00,7/1/2015 18:00,0,0,0,7.143
7/1/2015 19:00,7/1/2015 19:00,0,0,0,7.467
7/1/2015 20:00,7/1/2015 20:00,0,0,0,7.759
7/1/2015 21:00,7/1/2015 21:00,0,0,0,8.118
7/1/2015 22:00,7/1/2015 22:00,0,0,0,8.524
7/1/2015 23:00,7/1/2015 23:00,0,0,0,8.911
8/1/2015 00:00,8/1/2015 00:00,0,0,0,9.138
8/1/2015 01:00,8/1/2015 01:00,0,0,0,8.985
8/1/2015 02:00,8/1/2015 02:00,0,0,0,8.356
8/1/2015 03:00,8/1/2015 03:00,0,0,0,7.425
8/1/2015 04:00,8/1/2015 04:00,0,0,0,6.662
8/1/2015 05:00,8/1/2015 05:00,0,0,0,6.319
8/1/2015 06:00,8/1/2015 06:00,0,0,0,5.977
8/1/2015 07:00,8/1/2015 07:00,0,0,0,5.975
8/1/2015 08:00,8/1/2015 08:00,0,0.001,0.004,6.009
8/1/2015 09:00,8/1/2015 09:00,0.012,0.002,0.021,6.136
8/1/2015 10:00,8/1/2015 10:00,0.04,0.007,0.049,6.292
8/1/2015 11:00,8/1/2015 11:00,0.109,0.036,0.094,6.755
8/1/2015 12:00,8/1/2015 12:00,0.192,0.106,0.112,7.251
8/1/2015 13:00,8/1/2015 13:00,0.156,0.085,0.094,7.229
8/1/2015 14:00,8/1/2015 14:00,0.154,0.11,0.067,6.784
8/1/2015 15:00,8/1/2015 15:00,0.041,0.034,0.023,5.422
8/1/2015 16:00,8/1/2015 16:00,0,0,0,3.828
8/1/2015 17:00,8/1/2015 17:00,0,0,0,3.821
8/1/2015 18:00,8/1/2015 18:00,0,0,0,4.042
8/1/2015 19:00,8/1/2015 19:00,0,0,0,4.156
8/1/2015 20:00,8/1/2015 20:00,0,0,0,4.281
8/1/2015 21:00,8/1/2015 21:00,0,0,0,4.4
8/1/2015 22:00,8/1/2015 22:00,0,0,0,4.544
8/1/2015 23:00,8/1/2015 23:00,0,0,0,4.768
9/1/2015 00:00,9/1/2015 00:00,0,0,0,5.527
9/1/2015 01:00,9/1/2015 01:00,0,0,0,6.327
9/1/2015 02:00,9/1/2015 02:00,0,0,0,7.26
9/1/2015 03:00,9/1/2015 03:00,0,0,0,8.188
9/1/2015 04:00,9/1/2015 04:00,0,0,0,8.76
9/1/2015 05:00,9/1/2015 05:00,0,0,0,8.958
9/1/2015 06:00,9/1/2015 06:00,0,0,0,8.835
9/1/2015 07:00,9/1/2015 07:00,0,0,0,8.205
9/1/2015 08:00,9/1/2015 08:00,0.016,0.016,0.012,7.65
9/1/2015 09:00,9/1/2015 09:00,0.14,0.105,0.059,7.69
9/1/2015 10:00,9/1/2015 10:00,0.208,0.144,0.092,8.291
9/1/2015 11:00,9/1/2015 11:00,0.112,0.041,0.094,8.843
9/1/2015 12:00,9/1/2015 12:00,0.096,0.029,0.088,9.266
9/1/2015 13:00,9/1/2015 13:00,0.166,0.092,0.1,9.802
9/1/2015 14:00,9/1/2015 14:00,0.044,0.013,0.048,10.086
9/1/2015 15:00,9/1/2015 15:00,0.004,0.002,0.01,10.718
9/1/2015 16:00,9/1/2015 16:00,0,0,0,11.576
9/1/2015 17:00,9/1/2015 17:00,0,0,0,12.022
9/1/2015 18:00,9/1/2015 18:00,0,0,0,11.962
9/1/2015 19:00,9/1/2015 19:00,0,0,0,11.838
9/1/2015 20:00,9/1/2015 20:00,0,0,0,11.705
9/1/2015 21:00,9/1/2015 21:00,0,0,0,11.471
9/1/2015 22:00,9/1/2015 22:00,0,0,0,11.123
9/1/2015 23:00,9/1/2015 23:00,0,0,0,10.908
10/1/2015 00:00,10/1/2015 00:00,0,0,0,10.808
10/1/2015 01:00,10/1/2015 01:00,0,0,0,10.703
10/1/2015 02:00,10/1/2015 02:00,0,0,0,10.607
10/1/2015 03:00,10/1/2015 03:00,0,0,0,10.585
10/1/2015 04:00,10/1/2015 04:00,0,0,0,10.661
10/1/2015 05:00,10/1/2015 05:00,0,0,0,10.88
10/1/2015 06:00,10/1/2015 06:00,0,0,0,11.078
10/1/2015 07:00,10/1/2015 07:00,0,0,0,11.239
10/1/2015 08:00,10/1/2015 08:00,0.001,0.001,0.005,9.873
10/1/2015 09:00,10/1/2015 09:00,0.064,0.032,0.051,7.405
10/1/2015 10:00,10/1/2015 10:00,0.161,0.097,0.087,6.839
10/1/2015 11:00,10/1/2015 11:00,0.309,0.245,0.097,6.11
10/1/2015 12:00,10/1/2015 12:00,0.375,0.325,0.089,5.416
10/1/2015 13:00,10/1/2015 13:00,0.332,0.287,0.079,5.186
10/1/2015 14:00,10/1/2015 14:00,0.195,0.155,0.063,4.876
10/1/2015 15:00,10/1/2015 15:00,0.037,0.03,0.023,4.089
10/1/2015 16:00,10/1/2015 16:00,0,0,0,3.175
10/1/2015 17:00,10/1/2015 17:00,0,0,0,2.716
10/1/2015 18:00,10/1/2015 18:00,0,0,0,2.426
10/1/2015 19:00,10/1/2015 19:00,0,0,0,2.281
10/1/2015 20:00,10/1/2015 20:00,0,0,0,2.22
10/1/2015 21:00,10/1/2015 21:00,0,0,0,2.136
10/1/2015 22:00,10/1/2015 22:00,0,0,0,2.183
10/1/2015 23:00,10/1/2015 23:00,0,0,0,2.334
11/1/2015 00:00,11/1/2015 00:00,0,0,0,2.355
11/1/2015 01:00,11/1/2015 01:00,0,0,0,2.381
11/1/2015 02:00,11/1/2015 02:00,0,0,0,2.359
11/1/2015 03:00,11/1/2015 03:00,0,0,0,2.291
11/1/2015 04:00,11/1/2015 04:00,0,0,0,2.255
11/1/2015 05:00,11/1/2015 05:00,0,0,0,2.237
11/1/2015 06:00,11/1/2015 06:00,0,0,0,2.186
11/1/2015 07:00,11/1/2015 07:00,0,0,0,2.135
11/1/2015 08:00,11/1/2015 08:00,0.02,0.019,0.014,2.216
11/1/2015 09:00,11/1/2015 09:00,0.143,0.102,0.061,3.102
11/1/2015 10:00,11/1/2015 10:00,0.17,0.1,0.092,4.267
11/1/2015 11:00,11/1/2015 11:00,0.185,0.096,0.111,5.235
11/1/2015 12:00,11/1/2015 12:00,0.088,0.022,0.085,5.523
11/1/2015 13:00,11/1/2015 13:00,0.06,0.012,0.065,5.554
11/1/2015 14:00,11/1/2015 14:00,0.04,0.01,0.046,5.6
11/1/2015 15:00,11/1/2015 15:00,0.015,0.008,0.019,5.429
11/1/2015 16:00,11/1/2015 16:00,0,0,0,5.036
11/1/2015 17:00,11/1/2015 17:00,0,0,0,5.017
11/1/2015 18:00,11/1/2015 18:00,0,0,0,5.196
11/1/2015 19:00,11/1/2015 19:00,0,0,0,5.306
11/1/2015 20:00,11/1/2015 20:00,0,0,0,5.469
11/1/2015 21:00,11/1/2015 21:00,0,0,0,5.668
11/1/2015 22:00,11/1/2015 22:00,0,0,0,5.926
11/1/2015 23:00,11/1/2015 23:00,0,0,0,6.171
12/1/2015 00:00,12/1/2015 00:00,0,0,0,6.371
12/1/2015 01:00,12/1/2015 01:00,0,0,0,6.442
12/1/2015 02:00,12/1/2015 02:00,0,0,0,6.468
12/1/2015 03:00,12/1/2015 03:00,0,0,0,6.554
12/1/2015 04:00,12/1/2015 04:00,0,0,0,6.741
12/1/2015 05:00,12/1/2015 05:00,0,0,0,7.059
12/1/2015 06:00,12/1/2015 06:00,0,0,0,7.433
12/1/2015 07:00,12/1/2015 07:00,0,0,0,7.819
12/1/2015 08:00,12/1/2015 08:00,0,0,0.004,8.197
12/1/2015 09:00,12/1/2015 09:00,0.012,0.002,0.022,8.658
12/1/2015 10:00,12/1/2015 10:00,0.036,0.004,0.048,9.128
12/1/2015 11:00,12/1/2015 11:00,0.045,0.005,0.058,9.403
12/1/2015 12:00,12/1/2015 12:00,0.041,0.004,0.054,9.351
12/1/2015 13:00,12/1/2015 13:00,0.032,0.003,0.045,8.915
12/1/2015 14:00,12/1/2015 14:00,0.013,0.001,0.023,8.068
12/1/2015 15:00,12/1/2015 15:00,0.002,0.001,0.008,7.117
12/1/2015 16:00,12/1/2015 16:00,0,0,0,6.354
12/1/2015 17:00,12/1/2015 17:00,0,0,0,6.001
12/1/2015 18:00,12/1/2015 18:00,0,0,0,5.881
12/1/2015 19:00,12/1/2015 19:00,0,0,0,5.748
12/1/2015 20:00,12/1/2015 20:00,0,0,0,5.638
12/1/2015 21:00,12/1/2015 21:00,0,0,0,5.58
12/1/2015 22:00,12/1/2015 22:00,0,0,0,5.407
12/1/2015 23:00,12/1/2015 23:00,0,0,0,5.114
13/1/2015 00:00,13/1/2015 00:00,0,0,0,4.642
13/1/2015 01:00,13/1/2015 01:00,0,0,0,4.446
13/1/2015 02:00,13/1/2015 02:00,0,0,0,4.566
13/1/2015 03:00,13/1/2015 03:00,0,0,0,4.852
13/1/2015 04:00,13/1/2015 04:00,0,0,0,5.066
13/1/2015 05:00,13/1/2015 05:00,0,0,0,5
13/1/2015 06:00,13/1/2015 06:00,0,0,0,4.438
13/1/2015 07:00,13/1/2015 07:00,0,0,0,3.305
13/1/2015 08:00,13/1/2015 08:00,0.01,0.008,0.013,2.876
13/1/2015 09:00,13/1/2015 09:00,0.073,0.034,0.056,3.537
13/1/2015 10:00,13/1/2015 10:00,0.138,0.066,0.093,4.034
13/1/2015 11:00,13/1/2015 11:00,0.176,0.086,0.112,4.635
13/1/2015 12:00,13/1/2015 12:00,0.177,0.085,0.115,5.04
13/1/2015 13:00,13/1/2015 13:00,0.113,0.041,0.092,4.999
13/1/2015 14:00,13/1/2015 14:00,0.037,0.008,0.044,4.437
13/1/2015 15:00,13/1/2015 15:00,0.003,0.001,0.01,3.657
13/1/2015 16:00,13/1/2015 16:00,0,0,0,3.055
13/1/2015 17:00,13/1/2015 17:00,0,0,0,2.321
13/1/2015 18:00,13/1/2015 18:00,0,0,0,1.647
13/1/2015 19:00,13/1/2015 19:00,0,0,0,1.282
13/1/2015 20:00,13/1/2015 20:00,0,0,0,1.125
13/1/2015 21:00,13/1/2015 21:00,0,0,0,1.023
13/1/2015 22:00,13/1/2015 22:00,0,0,0,1.017
13/1/2015 23:00,13/1/2015 23:00,0,0,0,1.179
14/1/2015 00:00,14/1/2015 00:00,0,0,0,1.385
14/1/2015 01:00,14/1/2015 01:00,0,0,0,1.386
14/1/2015 02:00,14/1/2015 02:00,0,0,0,1.067
14/1/2015 03:00,14/1/2015 03:00,0,0,0,0.649
14/1/2015 04:00,14/1/2015 04:00,0,0,0,0.48
14/1/2015 05:00,14/1/2015 05:00,0,0,0,0.495
14/1/2015 06:00,14/1/2015 06:00,0,0,0,0.547
14/1/2015 07:00,14/1/2015 07:00,0,0,0,0.448
14/1/2015 08:00,14/1/2015 08:00,0.008,0.006,0.011,0.309
14/1/2015 09:00,14/1/2015 09:00,0.094,0.053,0.058,0.833
14/1/2015 10:00,14/1/2015 10:00,0.29,0.228,0.087,1.844
14/1/2015 11:00,14/1/2015 11:00,0.422,0.378,0.085,2.954
14/1/2015 12:00,14/1/2015 12:00,0.466,0.437,0.079,3.701
14/1/2015 13:00,14/1/2015 13:00,0.314,0.253,0.091,3.958
14/1/2015 14:00,14/1/2015 14:00,0.056,0.019,0.054,3.732
14/1/2015 15:00,14/1/2015 15:00,0.004,0.002,0.011,3.435
14/1/2015 16:00,14/1/2015 16:00,0,0,0,3.262
14/1/2015 17:00,14/1/2015 17:00,0,0,0,3.447
14/1/2015 18:00,14/1/2015 18:00,0,0,0,4.383
14/1/2015 19:00,14/1/2015 19:00,0,0,0,5.531
14/1/2015 20:00,14/1/2015 20:00,0,0,0,6.291
14/1/2015 21:00,14/1/2015 21:00,0,0,0,6.752
14/1/2015 22:00,14/1/2015 22:00,0,0,0,7.141
14/1/2015 23:00,14/1/2015 23:00,0,0,0,7.846
15/1/2015 00:00,15/1/2015 00:00,0,0,0,8.643
15/1/2015 01:00,15/1/2015 01:00,0,0,0,9.05
15/1/2015 02:00,15/1/2015 02:00,0,0,0,8.316
15/1/2015 03:00,15/1/2015 03:00,0,0,0,6.4
15/1/2015 04:00,15/1/2015 04:00,0,0,0,4.97
15/1/2015 05:00,15/1/2015 05:00,0,0,0,4.557
15/1/2015 06:00,15/1/2015 06:00,0,0,0,4.44
15/1/2015 07:00,15/1/2015 07:00,0,0,0,4.382
15/1/2015 08:00,15/1/2015 08:00,0.007,0.005,0.012,4.444
15/1/2015 09:00,15/1/2015 09:00,0.046,0.015,0.048,4.771
15/1/2015 10:00,15/1/2015 10:00,0.097,0.032,0.085,5.245
15/1/2015 11:00,15/1/2015 11:00,0.109,0.031,0.098,5.563
15/1/2015 12:00,15/1/2015 12:00,0.118,0.035,0.103,5.55
15/1/2015 13:00,15/1/2015 13:00,0.105,0.034,0.092,5.251
15/1/2015 14:00,15/1/2015 14:00,0.053,0.015,0.056,4.638
15/1/2015 15:00,15/1/2015 15:00,0.014,0.006,0.02,4.017
15/1/2015 16:00,15/1/2015 16:00,0,0,0,3.486
15/1/2015 17:00,15/1/2015 17:00,0,0,0,3.108
15/1/2015 18:00,15/1/2015 18:00,0,0,0,2.888
15/1/2015 19:00,15/1/2015 19:00,0,0,0,2.906
15/1/2015 20:00,15/1/2015 20:00,0,0,0,3.034
15/1/2015 21:00,15/1/2015 21:00,0,0,0,3.005
15/1/2015 22:00,15/1/2015 22:00,0,0,0,2.88
15/1/2015 23:00,15/1/2015 23:00,0,0,0,2.777
16/1/2015 00:00,16/1/2015 00:00,0,0,0,2.816
16/1/2015 01:00,16/1/2015 01:00,0,0,0,2.759
16/1/2015 02:00,16/1/2015 02:00,0,0,0,2.479
16/1/2015 03:00,16/1/2015 03:00,0,0,0,2.155
16/1/2015 04:00,16/1/2015 04:00,0,0,0,1.984
16/1/2015 05:00,16/1/2015 05:00,0,0,0,1.812
16/1/2015 06:00,16/1/2015 06:00,0,0,0,1.721
16/1/2015 07:00,16/1/2015 07:00,0,0,0,1.46
16/1/2015 08:00,16/1/2015 08:00,0.005,0.004,0.01,1.341
16/1/2015 09:00,16/1/2015 09:00,0.067,0.03,0.054,1.956
16/1/2015 10:00,16/1/2015 10:00,0.233,0.162,0.094,2.85
16/1/2015 11:00,16/1/2015 11:00,0.413,0.364,0.09,4.098
16/1/2015 12:00,16/1/2015 12:00,0.401,0.35,0.093,4.878
16/1/2015 13:00,16/1/2015 13:00,0.259,0.189,0.097,4.754
16/1/2015 14:00,16/1/2015 14:00,0.098,0.048,0.068,3.964
16/1/2015 15:00,16/1/2015 15:00,0.019,0.009,0.022,2.732
16/1/2015 16:00,16/1/2015 16:00,0,0,0,1.051
16/1/2015 17:00,16/1/2015 17:00,0,0,0,-0.12
16/1/2015 18:00,16/1/2015 18:00,0,0,0,-1.061
16/1/2015 19:00,16/1/2015 19:00,0,0,0,-1.693
16/1/2015 20:00,16/1/2015 20:00,0,0,0,-2.066
16/1/2015 21:00,16/1/2015 21:00,0,0,0,-2.351
16/1/2015 22:00,16/1/2015 22:00,0,0,0,-2.545
16/1/2015 23:00,16/1/2015 23:00,0,0,0,-2.47
17/1/2015 00:00,17/1/2015 00:00,0,0,0,-2.247
17/1/2015 01:00,17/1/2015 01:00,0,0,0,-2.026
17/1/2015 02:00,17/1/2015 02:00,0,0,0,-1.791
17/1/2015 03:00,17/1/2015 03:00,0,0,0,-1.489
17/1/2015 04:00,17/1/2015 04:00,0,0,0,-1.153
17/1/2015 05:00,17/1/2015 05:00,0,0,0,-0.616
17/1/2015 06:00,17/1/2015 06:00,0,0,0,0.097
17/1/2015 07:00,17/1/2015 07:00,0,0,0,0.329
17/1/2015 08:00,17/1/2015 08:00,0.003,0.002,0.009,0.541
17/1/2015 09:00,17/1/2015 09:00,0.03,0.006,0.038,1.111
17/1/2015 10:00,17/1/2015 10:00,0.077,0.019,0.075,1.876
17/1/2015 11:00,17/1/2015 11:00,0.146,0.054,0.111,2.689
17/1/2015 12:00,17/1/2015 12:00,0.176,0.08,0.117,3.305
17/1/2015 13:00,17/1/2015 13:00,0.199,0.113,0.108,3.687
17/1/2015 14:00,17/1/2015 14:00,0.109,0.054,0.074,3.542
17/1/2015 15:00,17/1/2015 15:00,0.022,0.01,0.025,2.61
17/1/2015 16:00,17/1/2015 16:00,0,0,0,1.625
17/1/2015 17:00,17/1/2015 17:00,0,0,0,1.548
17/1/2015 18:00,17/1/2015 18:00,0,0,0,1.507
17/1/2015 19:00,17/1/2015 19:00,0,0,0,1.465
17/1/2015 20:00,17/1/2015 20:00,0,0,0,1.372
17/1/2015 21:00,17/1/2015 21:00,0,0,0,1.32
17/1/2015 22:00,17/1/2015 22:00,0,0,0,1.299
17/1/2015 23:00,17/1/2015 23:00,0,0,0,1.337
18/1/2015 00:00,18/1/2015 00:00,0,0,0,1.087
18/1/2015 01:00,18/1/2015 01:00,0,0,0,0.693
